<<<<<<< HEAD
Date,Company,Closing Price,Daily Change (%),ROI (%),Volatility
2024-09-16 00:00:00+05:30,INFY.NS,1950.25,0.316343012,1.792012056,1.163509703
2024-09-17 00:00:00+05:30,INFY.NS,1952.550049,0.117936102,1.792012056,1.163509703
2024-09-18 00:00:00+05:30,INFY.NS,1892.150024,-3.093391867,1.792012056,1.163509703
2024-09-19 00:00:00+05:30,INFY.NS,1894.199951,0.10833849,1.792012056,1.163509703
2024-09-20 00:00:00+05:30,INFY.NS,1905.75,0.609758691,1.792012056,1.163509703
2024-08-20 00:00:00+05:30,IOC.NS,172.2299957,,-3.00760193,1.415839016
2024-08-21 00:00:00+05:30,IOC.NS,173.8899994,0.96382959,-3.00760193,1.415839016
2024-08-22 00:00:00+05:30,IOC.NS,173.7899933,-0.05751113,-3.00760193,1.415839016
2024-08-23 00:00:00+05:30,IOC.NS,173.1300049,-0.379762028,-3.00760193,1.415839016
2024-08-26 00:00:00+05:30,IOC.NS,173.4600067,0.190609266,-3.00760193,1.415839016
2024-08-27 00:00:00+05:30,IOC.NS,173.25,-0.121069241,-3.00760193,1.415839016
2024-08-28 00:00:00+05:30,IOC.NS,173.75,0.288600289,-3.00760193,1.415839016
2024-08-29 00:00:00+05:30,IOC.NS,176.8399963,1.778415158,-3.00760193,1.415839016
2024-08-30 00:00:00+05:30,IOC.NS,176.9700012,0.073515543,-3.00760193,1.415839016
2024-09-02 00:00:00+05:30,IOC.NS,178.7299957,0.994515734,-3.00760193,1.415839016
2024-09-03 00:00:00+05:30,IOC.NS,176.1300049,-1.454703131,-3.00760193,1.415839016
2024-09-04 00:00:00+05:30,IOC.NS,177.0299988,0.510982724,-3.00760193,1.415839016
2024-09-05 00:00:00+05:30,IOC.NS,181.3399963,2.43461424,-3.00760193,1.415839016
2024-09-06 00:00:00+05:30,IOC.NS,176.6399994,-2.591814847,-3.00760193,1.415839016
2024-09-09 00:00:00+05:30,IOC.NS,175.3399963,-0.735961875,-3.00760193,1.415839016
2024-09-10 00:00:00+05:30,IOC.NS,175.5500031,0.119771141,-3.00760193,1.415839016
2024-09-11 00:00:00+05:30,IOC.NS,169.7400055,-3.309596957,-3.00760193,1.415839016
2024-09-12 00:00:00+05:30,IOC.NS,173.2599945,2.073753328,-3.00760193,1.415839016
2024-09-13 00:00:00+05:30,IOC.NS,173.1900024,-0.04039713,-3.00760193,1.415839016
2024-09-16 00:00:00+05:30,IOC.NS,171.8200073,-0.791035913,-3.00760193,1.415839016
2024-09-17 00:00:00+05:30,IOC.NS,170.5099945,-0.762433222,-3.00760193,1.415839016
2024-09-18 00:00:00+05:30,IOC.NS,168.4499969,-1.208138892,-3.00760193,1.415839016
2024-09-19 00:00:00+05:30,IOC.NS,165.0399933,-2.024341777,-3.00760193,1.415839016
2024-09-20 00:00:00+05:30,IOC.NS,167.0500031,1.21789254,-3.00760193,1.415839016
2024-08-20 00:00:00+05:30,ITC.NS,498.7999878,,3.127513433,0.992293085
2024-08-21 00:00:00+05:30,ITC.NS,505.3999939,1.323176878,3.127513433,0.992293085
2024-08-22 00:00:00+05:30,ITC.NS,504.5499878,-0.168184827,3.127513433,0.992293085
2024-08-23 00:00:00+05:30,ITC.NS,505.7999878,0.247745522,3.127513433,0.992293085
2024-08-26 00:00:00+05:30,ITC.NS,505.7000122,-0.019765834,3.127513433,0.992293085
2024-08-27 00:00:00+05:30,ITC.NS,500.6000061,-1.008504248,3.127513433,0.992293085
2024-08-28 00:00:00+05:30,ITC.NS,497.2999878,-0.659212599,3.127513433,0.992293085
2024-08-29 00:00:00+05:30,ITC.NS,505.1000061,1.568473457,3.127513433,0.992293085
2024-08-30 00:00:00+05:30,ITC.NS,501.8999939,-0.633540322,3.127513433,0.992293085
2024-09-02 00:00:00+05:30,ITC.NS,510.0499878,1.623828252,3.127513433,0.992293085
2024-09-03 00:00:00+05:30,ITC.NS,509.3999939,-0.127437293,3.127513433,0.992293085
2024-09-04 00:00:00+05:30,ITC.NS,506.3500061,-0.598741231,3.127513433,0.992293085
2024-09-05 00:00:00+05:30,ITC.NS,511.2000122,0.957836683,3.127513433,0.992293085
2024-09-06 00:00:00+05:30,ITC.NS,501.7000122,-1.858372413,3.127513433,0.992293085
2024-09-09 00:00:00+05:30,ITC.NS,511.75,2.003186675,3.127513433,0.992293085
2024-09-10 00:00:00+05:30,ITC.NS,513.5999756,0.36149987,3.127513433,0.992293085
2024-09-11 00:00:00+05:30,ITC.NS,514.3499756,0.146028044,3.127513433,0.992293085
2024-09-12 00:00:00+05:30,ITC.NS,519.5,1.001268525,3.127513433,0.992293085
2024-09-13 00:00:00+05:30,ITC.NS,513.8499756,-1.087588915,3.127513433,0.992293085
2024-09-16 00:00:00+05:30,ITC.NS,511.1000061,-0.535169721,3.127513433,0.992293085
2024-09-17 00:00:00+05:30,ITC.NS,507.75,-0.655450218,3.127513433,0.992293085
2024-09-18 00:00:00+05:30,ITC.NS,507.3500061,-0.078777725,3.127513433,0.992293085
2024-09-19 00:00:00+05:30,ITC.NS,508.25,0.177391128,3.127513433,0.992293085
2024-09-20 00:00:00+05:30,ITC.NS,514.4000244,1.210039235,3.127513433,0.992293085
2024-08-20 00:00:00+05:30,JSWSTEEL.NS,917.1500244,,7.021747987,1.361395636
2024-08-21 00:00:00+05:30,JSWSTEEL.NS,925.7999878,0.943135054,7.021747987,1.361395636
2024-08-22 00:00:00+05:30,JSWSTEEL.NS,933.25,0.80471077,7.021747987,1.361395636
2024-08-23 00:00:00+05:30,JSWSTEEL.NS,941.0499878,0.835787602,7.021747987,1.361395636
2024-08-26 00:00:00+05:30,JSWSTEEL.NS,963.5,2.385634398,7.021747987,1.361395636
2024-08-27 00:00:00+05:30,JSWSTEEL.NS,944,-2.023871303,7.021747987,1.361395636
2024-08-28 00:00:00+05:30,JSWSTEEL.NS,949.25,0.556144068,7.021747987,1.361395636
2024-08-29 00:00:00+05:30,JSWSTEEL.NS,939.7000122,-1.006056128,7.021747987,1.361395636
2024-08-30 00:00:00+05:30,JSWSTEEL.NS,941.0999756,0.148979819,7.021747987,1.361395636
2024-09-02 00:00:00+05:30,JSWSTEEL.NS,940.4500122,-0.069064222,7.021747987,1.361395636
2024-09-03 00:00:00+05:30,JSWSTEEL.NS,930.9500122,-1.0101547,7.021747987,1.361395636
2024-09-04 00:00:00+05:30,JSWSTEEL.NS,933.0499878,0.225573399,7.021747987,1.361395636
2024-09-05 00:00:00+05:30,JSWSTEEL.NS,925.4500122,-0.814530377,7.021747987,1.361395636
2024-09-06 00:00:00+05:30,JSWSTEEL.NS,932.7999878,0.794205574,7.021747987,1.361395636
2024-09-09 00:00:00+05:30,JSWSTEEL.NS,934.25,0.15544728,7.021747987,1.361395636
2024-09-10 00:00:00+05:30,JSWSTEEL.NS,938.75,0.481669789,7.021747987,1.361395636
2024-09-11 00:00:00+05:30,JSWSTEEL.NS,927.75,-1.171770972,7.021747987,1.361395636
2024-09-12 00:00:00+05:30,JSWSTEEL.NS,954.7999878,2.915654842,7.021747987,1.361395636
2024-09-13 00:00:00+05:30,JSWSTEEL.NS,954.5499878,-0.026183494,7.021747987,1.361395636
2024-09-16 00:00:00+05:30,JSWSTEEL.NS,971,1.723326428,7.021747987,1.361395636
2024-09-17 00:00:00+05:30,JSWSTEEL.NS,964.25,-0.695159629,7.021747987,1.361395636
2024-09-18 00:00:00+05:30,JSWSTEEL.NS,956.7000122,-0.782990697,7.021747987,1.361395636
2024-09-19 00:00:00+05:30,JSWSTEEL.NS,948.4000244,-0.867564303,7.021747987,1.361395636
2024-09-20 00:00:00+05:30,JSWSTEEL.NS,981.5499878,3.495356656,7.021747987,1.361395636
2024-08-20 00:00:00+05:30,KOTAKBANK.NS,1805.650024,,5.474481447,0.84085765
2024-08-21 00:00:00+05:30,KOTAKBANK.NS,1812.949951,0.404282483,5.474481447,0.84085765
2024-08-22 00:00:00+05:30,KOTAKBANK.NS,1821.5,0.471609755,5.474481447,0.84085765
2024-08-23 00:00:00+05:30,KOTAKBANK.NS,1818,-0.192149327,5.474481447,0.84085765
2024-08-26 00:00:00+05:30,KOTAKBANK.NS,1812.5,-0.302530253,5.474481447,0.84085765
2024-08-27 00:00:00+05:30,KOTAKBANK.NS,1803.349976,-0.504828933,5.474481447,0.84085765
2024-08-28 00:00:00+05:30,KOTAKBANK.NS,1791.300049,-0.668196796,5.474481447,0.84085765
2024-08-29 00:00:00+05:30,KOTAKBANK.NS,1777.25,-0.784349268,5.474481447,0.84085765
2024-08-30 00:00:00+05:30,KOTAKBANK.NS,1780.800049,0.199749547,5.474481447,0.84085765
2024-09-02 00:00:00+05:30,KOTAKBANK.NS,1780.25,-0.030887737,5.474481447,0.84085765
2024-09-03 00:00:00+05:30,KOTAKBANK.NS,1783.800049,0.199412938,5.474481447,0.84085765
2024-09-04 00:00:00+05:30,KOTAKBANK.NS,1783.800049,0,5.474481447,0.84085765
2024-09-05 00:00:00+05:30,KOTAKBANK.NS,1777.949951,-0.32795703,5.474481447,0.84085765
2024-09-06 00:00:00+05:30,KOTAKBANK.NS,1764.150024,-0.77617071,5.474481447,0.84085765
2024-09-09 00:00:00+05:30,KOTAKBANK.NS,1790.150024,1.473797559,5.474481447,0.84085765
2024-09-10 00:00:00+05:30,KOTAKBANK.NS,1791.599976,0.08099607,5.474481447,0.84085765
2024-09-11 00:00:00+05:30,KOTAKBANK.NS,1789.25,-0.13116631,5.474481447,0.84085765
2024-09-12 00:00:00+05:30,KOTAKBANK.NS,1827.449951,2.134970025,5.474481447,0.84085765
2024-09-13 00:00:00+05:30,KOTAKBANK.NS,1820.349976,-0.388518196,5.474481447,0.84085765
2024-09-16 00:00:00+05:30,KOTAKBANK.NS,1831.300049,0.601536704,5.474481447,0.84085765
2024-09-17 00:00:00+05:30,KOTAKBANK.NS,1846.650024,0.838201014,5.474481447,0.84085765
2024-09-18 00:00:00+05:30,KOTAKBANK.NS,1839.699951,-0.376361149,5.474481447,0.84085765
2024-09-19 00:00:00+05:30,KOTAKBANK.NS,1871.949951,1.753003254,5.474481447,0.84085765
2024-09-20 00:00:00+05:30,KOTAKBANK.NS,1904.5,1.738831148,5.474481447,0.84085765
2024-08-20 00:00:00+05:30,LT.NS,3572.699951,,6.191394581,1.176444796
2024-08-21 00:00:00+05:30,LT.NS,3596.050049,0.653570072,6.191394581,1.176444796
2024-08-22 00:00:00+05:30,LT.NS,3606.5,0.290595265,6.191394581,1.176444796
2024-08-23 00:00:00+05:30,LT.NS,3598.550049,-0.220433971,6.191394581,1.176444796
2024-08-26 00:00:00+05:30,LT.NS,3641.899902,1.204647787,6.191394581,1.176444796
2024-08-27 00:00:00+05:30,LT.NS,3702.699951,1.669459635,6.191394581,1.176444796
2024-08-28 00:00:00+05:30,LT.NS,3689.050049,-0.368647272,6.191394581,1.176444796
2024-08-29 00:00:00+05:30,LT.NS,3683.449951,-0.151803244,6.191394581,1.176444796
2024-08-30 00:00:00+05:30,LT.NS,3704.649902,0.575546063,6.191394581,1.176444796
2024-09-02 00:00:00+05:30,LT.NS,3683.100098,-0.581696119,6.191394581,1.176444796
2024-09-03 00:00:00+05:30,LT.NS,3690.149902,0.191409533,6.191394581,1.176444796
2024-09-04 00:00:00+05:30,LT.NS,3650.800049,-1.066348375,6.191394581,1.176444796
2024-09-05 00:00:00+05:30,LT.NS,3624.149902,-0.729980994,6.191394581,1.176444796
2024-09-06 00:00:00+05:30,LT.NS,3574.75,-1.363075581,6.191394581,1.176444796
2024-09-09 00:00:00+05:30,LT.NS,3578.300049,0.09930901,6.191394581,1.176444796
2024-09-10 00:00:00+05:30,LT.NS,3596.149902,0.498836131,6.191394581,1.176444796
2024-09-11 00:00:00+05:30,LT.NS,3536.949951,-1.646203656,6.191394581,1.176444796
2024-09-12 00:00:00+05:30,LT.NS,3622,2.404615559,6.191394581,1.176444796
2024-09-13 00:00:00+05:30,LT.NS,3613,-0.248481502,6.191394581,1.176444796
2024-09-16 00:00:00+05:30,LT.NS,3662.25,1.36313313,6.191394581,1.176444796
2024-09-17 00:00:00+05:30,LT.NS,3695.199951,0.899718784,6.191394581,1.176444796
2024-09-18 00:00:00+05:30,LT.NS,3730.449951,0.953940259,6.191394581,1.176444796
2024-09-19 00:00:00+05:30,LT.NS,3683.699951,-1.253200032,6.191394581,1.176444796
2024-09-20 00:00:00+05:30,LT.NS,3793.899902,2.991556116,6.191394581,1.176444796
2024-08-20 00:00:00+05:30,M&M.NS,2771.300049,,6.478910463,1.622275794
2024-08-21 00:00:00+05:30,M&M.NS,2769.399902,-0.068565166,6.478910463,1.622275794
2024-08-22 00:00:00+05:30,M&M.NS,2732.949951,-1.316167851,6.478910463,1.622275794
2024-08-23 00:00:00+05:30,M&M.NS,2759,0.953184262,6.478910463,1.622275794
2024-08-26 00:00:00+05:30,M&M.NS,2793.100098,1.235958596,6.478910463,1.622275794
2024-08-27 00:00:00+05:30,M&M.NS,2780.800049,-0.440372647,6.478910463,1.622275794
2024-08-28 00:00:00+05:30,M&M.NS,2798,0.618525276,6.478910463,1.622275794
2024-08-29 00:00:00+05:30,M&M.NS,2757.600098,-1.443885002,6.478910463,1.622275794
2024-08-30 00:00:00+05:30,M&M.NS,2805.399902,1.733384211,6.478910463,1.622275794
2024-09-02 00:00:00+05:30,M&M.NS,2777,-1.012329911,6.478910463,1.622275794
2024-09-03 00:00:00+05:30,M&M.NS,2784.850098,0.282682667,6.478910463,1.622275794
2024-09-04 00:00:00+05:30,M&M.NS,2749.600098,-1.265777287,6.478910463,1.622275794
2024-09-05 00:00:00+05:30,M&M.NS,2723.100098,-0.963776515,6.478910463,1.622275794
2024-09-06 00:00:00+05:30,M&M.NS,2698.100098,-0.918071283,6.478910463,1.622275794
2024-09-09 00:00:00+05:30,M&M.NS,2708.850098,0.398428509,6.478910463,1.622275794
2024-09-10 00:00:00+05:30,M&M.NS,2690,-0.69587083,6.478910463,1.622275794
2024-09-11 00:00:00+05:30,M&M.NS,2654.25,-1.328996283,6.478910463,1.622275794
2024-09-12 00:00:00+05:30,M&M.NS,2740.899902,3.264572001,6.478910463,1.622275794
2024-09-13 00:00:00+05:30,M&M.NS,2739.100098,-0.065664736,6.478910463,1.622275794
2024-09-16 00:00:00+05:30,M&M.NS,2757.399902,0.668095507,6.478910463,1.622275794
2024-09-17 00:00:00+05:30,M&M.NS,2787.649902,1.097047983,6.478910463,1.622275794
2024-09-18 00:00:00+05:30,M&M.NS,2808.199951,0.737181839,6.478910463,1.622275794
2024-09-19 00:00:00+05:30,M&M.NS,2797.5,-0.38102526,6.478910463,1.622275794
2024-09-20 00:00:00+05:30,M&M.NS,2950.850098,5.481683562,6.478910463,1.622275794
2024-08-20 00:00:00+05:30,MARUTI.NS,12214.9502,,3.270990043,0.880570512
2024-08-21 00:00:00+05:30,MARUTI.NS,12220.9502,0.049120135,3.270990043,0.880570512
2024-08-22 00:00:00+05:30,MARUTI.NS,12276.34961,0.453315112,3.270990043,0.880570512
2024-08-23 00:00:00+05:30,MARUTI.NS,12302.2998,0.211383645,3.270990043,0.880570512
2024-08-26 00:00:00+05:30,MARUTI.NS,12243.7998,-0.475520845,3.270990043,0.880570512
2024-08-27 00:00:00+05:30,MARUTI.NS,12496.90039,2.067173508,3.270990043,0.880570512
2024-08-28 00:00:00+05:30,MARUTI.NS,12357.5,-1.115479729,3.270990043,0.880570512
2024-08-29 00:00:00+05:30,MARUTI.NS,12453.7998,0.779282255,3.270990043,0.880570512
2024-08-30 00:00:00+05:30,MARUTI.NS,12403,-0.407906065,3.270990043,0.880570512
2024-09-02 00:00:00+05:30,MARUTI.NS,12427.40039,0.196729748,3.270990043,0.880570512
2024-09-03 00:00:00+05:30,MARUTI.NS,12397.09961,-0.243822363,3.270990043,0.880570512
2024-09-04 00:00:00+05:30,MARUTI.NS,12336.25,-0.490837464,3.270990043,0.880570512
2024-09-05 00:00:00+05:30,MARUTI.NS,12298.59961,-0.305201262,3.270990043,0.880570512
2024-09-06 00:00:00+05:30,MARUTI.NS,12186.15039,-0.914325389,3.270990043,0.880570512
2024-09-09 00:00:00+05:30,MARUTI.NS,12145.75,-0.331527097,3.270990043,0.880570512
2024-09-10 00:00:00+05:30,MARUTI.NS,12263.40039,0.968654802,3.270990043,0.880570512
2024-09-11 00:00:00+05:30,MARUTI.NS,12242.59961,-0.169616751,3.270990043,0.880570512
2024-09-12 00:00:00+05:30,MARUTI.NS,12400.84961,1.292617622,3.270990043,0.880570512
2024-09-13 00:00:00+05:30,MARUTI.NS,12316.0498,-0.683822539,3.270990043,0.880570512
2024-09-16 00:00:00+05:30,MARUTI.NS,12289,-0.219630524,3.270990043,0.880570512
2024-09-17 00:00:00+05:30,MARUTI.NS,12245.75,-0.35194076,3.270990043,0.880570512
2024-09-18 00:00:00+05:30,MARUTI.NS,12204.09961,-0.34012119,3.270990043,0.880570512
2024-09-19 00:00:00+05:30,MARUTI.NS,12351.5,1.207794064,3.270990043,0.880570512
2024-09-20 00:00:00+05:30,MARUTI.NS,12614.5,2.129296037,3.270990043,0.880570512
2024-08-20 00:00:00+05:30,NESTLEIND.NS,2518.5,,7.188804798,0.901751828
2024-08-21 00:00:00+05:30,NESTLEIND.NS,2551.75,1.320230296,7.188804798,0.901751828
2024-08-22 00:00:00+05:30,NESTLEIND.NS,2551,-0.029391594,7.188804798,0.901751828
2024-08-23 00:00:00+05:30,NESTLEIND.NS,2529.199951,-0.854568751,7.188804798,0.901751828
2024-08-26 00:00:00+05:30,NESTLEIND.NS,2519.550049,-0.381539717,7.188804798,0.901751828
2024-08-27 00:00:00+05:30,NESTLEIND.NS,2521.449951,0.075406414,7.188804798,0.901751828
2024-08-28 00:00:00+05:30,NESTLEIND.NS,2492.5,-1.148146968,7.188804798,0.901751828
2024-08-29 00:00:00+05:30,NESTLEIND.NS,2504.550049,0.48345231,7.188804798,0.901751828
2024-08-30 00:00:00+05:30,NESTLEIND.NS,2500.75,-0.151725809,7.188804798,0.901751828
2024-09-02 00:00:00+05:30,NESTLEIND.NS,2509.899902,0.365886328,7.188804798,0.901751828
2024-09-03 00:00:00+05:30,NESTLEIND.NS,2530.75,0.83071431,7.188804798,0.901751828
2024-09-04 00:00:00+05:30,NESTLEIND.NS,2534.75,0.158055912,7.188804798,0.901751828
2024-09-05 00:00:00+05:30,NESTLEIND.NS,2504.899902,-1.177634783,7.188804798,0.901751828
2024-09-06 00:00:00+05:30,NESTLEIND.NS,2503.199951,-0.067865034,7.188804798,0.901751828
2024-09-09 00:00:00+05:30,NESTLEIND.NS,2516.75,0.541309088,7.188804798,0.901751828
2024-09-10 00:00:00+05:30,NESTLEIND.NS,2535.5,0.745008443,7.188804798,0.901751828
2024-09-11 00:00:00+05:30,NESTLEIND.NS,2526.850098,-0.341151739,7.188804798,0.901751828
2024-09-12 00:00:00+05:30,NESTLEIND.NS,2527.850098,0.039574963,7.188804798,0.901751828
2024-09-13 00:00:00+05:30,NESTLEIND.NS,2531.399902,0.140427816,7.188804798,0.901751828
2024-09-16 00:00:00+05:30,NESTLEIND.NS,2549.600098,0.718977483,7.188804798,0.901751828
2024-09-17 00:00:00+05:30,NESTLEIND.NS,2546.850098,-0.107860052,7.188804798,0.901751828
2024-09-18 00:00:00+05:30,NESTLEIND.NS,2597.149902,1.974980967,7.188804798,0.901751828
2024-09-19 00:00:00+05:30,NESTLEIND.NS,2634.199951,1.426565667,7.188804798,0.901751828
2024-09-20 00:00:00+05:30,NESTLEIND.NS,2699.550049,2.480832847,7.188804798,0.901751828
2024-08-20 00:00:00+05:30,NTPC.NS,406.25,,4.356926082,1.650006832
2024-08-21 00:00:00+05:30,NTPC.NS,408.9500122,0.664618389,4.356926082,1.650006832
2024-08-22 00:00:00+05:30,NTPC.NS,403.3500061,-1.369362009,4.356926082,1.650006832
2024-08-23 00:00:00+05:30,NTPC.NS,401.9500122,-0.347091577,4.356926082,1.650006832
2024-08-26 00:00:00+05:30,NTPC.NS,414.8500061,3.209352781,4.356926082,1.650006832
2024-08-27 00:00:00+05:30,NTPC.NS,409.6499939,-1.253468032,4.356926082,1.650006832
2024-08-28 00:00:00+05:30,NTPC.NS,409.0499878,-0.146467988,4.356926082,1.650006832
2024-08-29 00:00:00+05:30,NTPC.NS,409.8999939,0.207800056,4.356926082,1.650006832
2024-08-30 00:00:00+05:30,NTPC.NS,416.2000122,1.536964724,4.356926082,1.650006832
2024-09-02 00:00:00+05:30,NTPC.NS,410,-1.489671318,4.356926082,1.650006832
2024-09-03 00:00:00+05:30,NTPC.NS,406.3999939,-0.878050269,4.356926082,1.650006832
2024-09-04 00:00:00+05:30,NTPC.NS,405.1000061,-0.319878891,4.356926082,1.650006832
2024-09-05 00:00:00+05:30,NTPC.NS,403.25,-0.456678863,4.356926082,1.650006832
2024-09-06 00:00:00+05:30,NTPC.NS,394.7999878,-2.095477299,4.356926082,1.650006832
2024-09-09 00:00:00+05:30,NTPC.NS,389.8500061,-1.253794793,4.356926082,1.650006832
2024-09-10 00:00:00+05:30,NTPC.NS,396.2999878,1.654477771,4.356926082,1.650006832
2024-09-11 00:00:00+05:30,NTPC.NS,389.6499939,-1.678020212,4.356926082,1.650006832
2024-09-12 00:00:00+05:30,NTPC.NS,404.8500061,3.900939932,4.356926082,1.650006832
2024-09-13 00:00:00+05:30,NTPC.NS,401.3999939,-0.852170472,4.356926082,1.650006832
2024-09-16 00:00:00+05:30,NTPC.NS,411.1000061,2.41654518,4.356926082,1.650006832
2024-09-17 00:00:00+05:30,NTPC.NS,416.2999878,1.264894579,4.356926082,1.650006832
2024-09-18 00:00:00+05:30,NTPC.NS,414.1499939,-0.516453029,4.356926082,1.650006832
2024-09-19 00:00:00+05:30,NTPC.NS,423.9500122,2.366296862,4.356926082,1.650006832
2024-09-20 00:00:00+05:30,NTPC.NS,423.9500122,0,4.356926082,1.650006832
2024-08-20 00:00:00+05:30,ONGC.NS,327.5556946,,-12.61028132,1.567822353
2024-08-21 00:00:00+05:30,ONGC.NS,325.1741943,-0.727052005,-12.61028132,1.567822353
2024-08-22 00:00:00+05:30,ONGC.NS,321.8500061,-1.022279225,-12.61028132,1.567822353
2024-08-23 00:00:00+05:30,ONGC.NS,318.8999939,-0.91657982,-12.61028132,1.567822353
2024-08-26 00:00:00+05:30,ONGC.NS,327.8500061,2.806526302,-12.61028132,1.567822353
2024-08-27 00:00:00+05:30,ONGC.NS,328.8500061,0.305017533,-12.61028132,1.567822353
2024-08-28 00:00:00+05:30,ONGC.NS,327.7999878,-0.319300073,-12.61028132,1.567822353
2024-08-29 00:00:00+05:30,ONGC.NS,329.6000061,0.549120921,-12.61028132,1.567822353
2024-08-30 00:00:00+05:30,ONGC.NS,330.75,0.348905909,-12.61028132,1.567822353
2024-09-02 00:00:00+05:30,ONGC.NS,326.2000122,-1.375657685,-12.61028132,1.567822353
2024-09-03 00:00:00+05:30,ONGC.NS,322.2000122,-1.226241524,-12.61028132,1.567822353
2024-09-04 00:00:00+05:30,ONGC.NS,314.3999939,-2.420862202,-12.61028132,1.567822353
2024-09-05 00:00:00+05:30,ONGC.NS,311.3999939,-0.954198492,-12.61028132,1.567822353
2024-09-06 00:00:00+05:30,ONGC.NS,308.7999878,-0.834940962,-12.61028132,1.567822353
2024-09-09 00:00:00+05:30,ONGC.NS,298.8999939,-3.205956699,-12.61028132,1.567822353
2024-09-10 00:00:00+05:30,ONGC.NS,295.6000061,-1.104044115,-12.61028132,1.567822353
2024-09-11 00:00:00+05:30,ONGC.NS,285.2999878,-3.484444553,-12.61028132,1.567822353
2024-09-12 00:00:00+05:30,ONGC.NS,294.0499878,3.066947204,-12.61028132,1.567822353
2024-09-13 00:00:00+05:30,ONGC.NS,291.4500122,-0.884195101,-12.61028132,1.567822353
2024-09-16 00:00:00+05:30,ONGC.NS,292.5,0.360263424,-12.61028132,1.567822353
2024-09-17 00:00:00+05:30,ONGC.NS,294.6499939,0.735040648,-12.61028132,1.567822353
2024-09-18 00:00:00+05:30,ONGC.NS,290.3999939,-1.442389305,-12.61028132,1.567822353
2024-09-19 00:00:00+05:30,ONGC.NS,285.25,-1.773413913,-12.61028132,1.567822353
2024-09-20 00:00:00+05:30,ONGC.NS,286.25,0.350569676,-12.61028132,1.567822353
2024-08-20 00:00:00+05:30,POWERGRID.NS,340.5,,0.102791807,0.845253968
2024-08-21 00:00:00+05:30,POWERGRID.NS,336.6499939,-1.130691954,0.102791807,0.845253968
2024-08-22 00:00:00+05:30,POWERGRID.NS,334,-0.787165883,0.102791807,0.845253968
2024-08-23 00:00:00+05:30,POWERGRID.NS,336.25,0.673652695,0.102791807,0.845253968
2024-08-26 00:00:00+05:30,POWERGRID.NS,338.25,0.594795539,0.102791807,0.845253968
2024-08-27 00:00:00+05:30,POWERGRID.NS,335.3500061,-0.857352224,0.102791807,0.845253968
2024-08-28 00:00:00+05:30,POWERGRID.NS,334.4500122,-0.268374498,0.102791807,0.845253968
2024-08-29 00:00:00+05:30,POWERGRID.NS,333.2999878,-0.343855396,0.102791807,0.845253968
2024-08-30 00:00:00+05:30,POWERGRID.NS,337.3999939,1.230124889,0.102791807,0.845253968
2024-09-02 00:00:00+05:30,POWERGRID.NS,335.5499878,-0.548312429,0.102791807,0.845253968
2024-09-03 00:00:00+05:30,POWERGRID.NS,334.6499939,-0.268214552,0.102791807,0.845253968
2024-09-04 00:00:00+05:30,POWERGRID.NS,332.8999939,-0.522934419,0.102791807,0.845253968
2024-09-05 00:00:00+05:30,POWERGRID.NS,331.25,-0.495642513,0.102791807,0.845253968
2024-09-06 00:00:00+05:30,POWERGRID.NS,329.7999878,-0.437739534,0.102791807,0.845253968
2024-09-09 00:00:00+05:30,POWERGRID.NS,328.5499878,-0.3790176,0.102791807,0.845253968
2024-09-10 00:00:00+05:30,POWERGRID.NS,334.1499939,1.704460907,0.102791807,0.845253968
2024-09-11 00:00:00+05:30,POWERGRID.NS,333.2000122,-0.284297982,0.102791807,0.845253968
2024-09-12 00:00:00+05:30,POWERGRID.NS,338.2000122,1.500600185,0.102791807,0.845253968
2024-09-13 00:00:00+05:30,POWERGRID.NS,337.25,-0.280902476,0.102791807,0.845253968
2024-09-16 00:00:00+05:30,POWERGRID.NS,338.25,0.296515938,0.102791807,0.845253968
2024-09-17 00:00:00+05:30,POWERGRID.NS,336.8999939,-0.399114886,0.102791807,0.845253968
2024-09-18 00:00:00+05:30,POWERGRID.NS,334.2999878,-0.771744182,0.102791807,0.845253968
2024-09-19 00:00:00+05:30,POWERGRID.NS,334.8999939,0.179481342,0.102791807,0.845253968
2024-09-20 00:00:00+05:30,POWERGRID.NS,340.8500061,1.776653424,0.102791807,0.845253968
2024-08-20 00:00:00+05:30,RELIANCE.NS,2991.899902,,-0.670136213,0.870784489
2024-08-21 00:00:00+05:30,RELIANCE.NS,2997.350098,0.182165029,-0.670136213,0.870784489
2024-08-22 00:00:00+05:30,RELIANCE.NS,2996.25,-0.036702341,-0.670136213,0.870784489
2024-08-23 00:00:00+05:30,RELIANCE.NS,2999.949951,0.123486063,-0.670136213,0.870784489
2024-08-26 00:00:00+05:30,RELIANCE.NS,3025.199951,0.841680708,-0.670136213,0.870784489
2024-08-27 00:00:00+05:30,RELIANCE.NS,3000.899902,-0.803254305,-0.670136213,0.870784489
2024-08-28 00:00:00+05:30,RELIANCE.NS,2996.600098,-0.143283842,-0.670136213,0.870784489
2024-08-29 00:00:00+05:30,RELIANCE.NS,3041.850098,1.510044668,-0.670136213,0.870784489
2024-08-30 00:00:00+05:30,RELIANCE.NS,3019.25,-0.742972104,-0.670136213,0.870784489
2024-09-02 00:00:00+05:30,RELIANCE.NS,3032.5,0.438850708,-0.670136213,0.870784489
2024-09-03 00:00:00+05:30,RELIANCE.NS,3018.25,-0.469909316,-0.670136213,0.870784489
